Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
BH-A1FE,0.7571399,0.2545303,0.29901406,0.29287863,0.5483747,0.38324925,0.82467216,0.41425857,0.38232666,0.74042165,0.6205337,0.69407845,0.9008142,0.3563643,0.69847697,0.77498937,0.4750722,0.21786848,0.6686005,0.35351798,0.7987541,0.8336988,0.91614795,0.665573,0.50477386,0.19457662,0.47086167,0.64674747,0.7147698,0.4768644,0.46559185,0.42774615,0.58208597,0.91515875,0.2770375,0.37774032,0.2607487,0.5870079,0.38650632,0.32347277,0.7357816,0.646554,0.8351225,0.7508813,0.40019628,0.35125792,0.4102904,0.30679864,0.73084295,0.5355173,0.65983397,0.5695735,0.386009,0.5021853,0.69515055,0.4599846,0.5266312,0.9081687,0.5274485,0.36039567,0.4497491,0.75450635,0.311951,0.6242179,0.3344208,0.7242521,0.878715,0.5894171,0.52322376,0.67207634,0.2859728,0.87262017,0.70763755,0.6249578,0.11397895,0.6466027,0.63173324,0.7437277,0.5770657,0.16435894,0.49905235,0.82530534,0.28010717,0.881388,0.8634982,0.20416784,0.2729463,0.57589895,0.49346396,0.33703315,0.5385315,0.1579747,0.59673417,0.7036075,0.6994611,0.5765931,0.41977364,0.18415424,0.74316317,0.60851765
BH-A1FG,0.38613856,0.42982316,0.9092873,0.48568213,0.5565835,0.899927,0.17344251,0.7253352,0.864055,0.5690019,0.8407874,0.30255893,0.43987918,0.8064256,0.37605086,0.6731763,0.26755488,0.7793901,0.44045207,0.80763227,0.50676537,0.8299035,0.5082556,0.44170862,0.17393965,0.32490948,0.64622885,0.8458674,0.62613034,0.6149948,0.39479142,0.8389079,0.6053751,0.3656357,0.44793028,0.8366611,0.87524843,0.6898403,0.5452805,0.85553724,0.19139697,0.8102559,0.6790469,0.89105713,0.28679335,0.8998742,0.32470542,0.282713,0.2648091,0.151698,0.6729125,0.73308915,0.7359525,0.79970753,0.88218236,0.47278827,0.13229473,0.63986695,0.3391858,0.89393854,0.24469,0.3397411,0.8629652,0.47533134,0.65861505,0.37453848,0.6003979,0.737195,0.7935207,0.7129085,0.41905597,0.23803432,0.06278116,0.2731835,0.5557345,0.042817146,0.14523792,0.5836765,0.5735567,0.18729874,0.58492327,0.26156288,0.78901947,0.7483013,0.2152805,0.37302333,0.4832865,0.095606364,0.55426955,0.83502376,0.3870604,0.8597511,0.11281437,0.73214614,0.22680609,0.0996525,0.90184414,0.54327,0.8539481,0.33453903
BH-A1FH,0.22748196,0.9125886,0.44551492,0.43252802,0.12447941,0.6586975,0.87469447,0.607363,0.20888068,0.108434856,0.7559968,0.72338456,0.9331815,0.6180511,0.82978296,0.74960136,0.65281504,0.24079266,0.82751787,0.46212322,0.7049848,0.6846578,0.7257305,0.2698542,0.4699488,0.63271105,0.75216806,0.6667461,0.6921575,0.46275252,0.41710198,0.3391106,0.505052,0.9438749,0.28124467,0.54423404,0.48109004,0.8030869,0.16409655,0.16330983,0.4895429,0.42099476,0.80153584,0.85698676,0.38522756,0.24087861,0.6330645,0.7480074,0.8506143,0.22233173,0.59962827,0.18548705,0.63642293,0.46328038,0.7172126,0.3360664,0.39682865,0.9282104,0.31404984,0.19960862,0.42458627,0.77586514,0.38200057,0.5063475,0.4878301,0.34663358,0.77608526,0.16341391,0.41985628,0.8715349,0.87765944,0.63341886,0.7543393,0.16322623,0.44857258,0.72848743,0.786512,0.8054749,0.6593649,0.5527905,0.29663956,0.4441138,0.18710403,0.4485015,0.76258314,0.5387447,0.8400665,0.8311533,0.3866829,0.30975965,0.32537413,0.20281428,0.8135441,0.5669253,0.46736497,0.6634916,0.3413536,0.3132044,0.35528582,0.6313324
BH-A1FJ,0.7569628,0.33689904,0.44548887,0.3784452,0.6460971,0.6423627,0.38901564,0.7040006,0.84531003,0.684525,0.4972524,0.83000827,0.25959083,0.6372234,0.4478008,0.21240894,0.27092668,0.5423926,0.42197582,0.5412447,0.50409764,0.41456962,0.65936476,0.16898482,0.8421861,0.14305069,0.70668393,0.5925761,0.4271825,0.7790426,0.50757015,0.73389375,0.8234667,0.60046196,0.8295649,0.9367697,0.5498583,0.6813963,0.72800565,0.5056684,0.5707393,0.86831385,0.48515317,0.26706946,0.371902,0.24084637,0.30388817,0.3212226,0.7951632,0.58418876,0.46009624,0.097176075,0.3895262,0.7407758,0.3930164,0.6525008,0.8371829,0.40830612,0.78690195,0.5919701,0.3010807,0.24574517,0.7429837,0.2930919,0.8940934,0.8068487,0.5873509,0.6947214,0.8646641,0.82047844,0.78459734,0.6754455,0.23215376,0.58849007,0.56035584,0.8054831,0.6811461,0.6764175,0.7200626,0.50599694,0.7918254,0.8242892,0.34231052,0.9098532,0.2784773,0.85730815,0.4556088,0.29746178,0.8135879,0.48124212,0.39464208,0.77080804,0.4129994,0.3796523,0.39304283,0.4080729,0.2794436,0.4121545,0.52849746,0.29586524
BH-A1FL,0.658212,0.20990875,0.37461895,0.38001117,0.2796749,0.80739695,0.83690995,0.60234505,0.30537322,0.8135797,0.5309779,0.10883118,0.15696087,0.58580136,0.4910464,0.7697866,0.5264319,0.252654,0.6756061,0.8972417,0.40672112,0.7328365,0.44901788,0.59516644,0.41830325,0.5405109,0.7773001,0.83316374,0.6497212,0.86539066,0.49182758,0.76779246,0.6211532,0.6902437,0.5727192,0.64024675,0.9260163,0.6531035,0.76307964,0.19950542,0.50952196,0.44948858,0.90555024,0.57582176,0.21052809,0.28202268,0.115866885,0.6017811,0.85361975,0.59747183,0.2794686,0.5426614,0.68332505,0.7019261,0.573058,0.23205239,0.40474206,0.58930194,0.63674796,0.8942627,0.25287244,0.7324944,0.7871013,0.70665646,0.44271034,0.38029158,0.88431615,0.62612045,0.81337106,0.60155123,0.34801772,0.5920811,0.12062254,0.45270205,0.4496586,0.6852917,0.5576173,0.6298033,0.8153015,0.6501721,0.7046456,0.54058856,0.21374744,0.32822812,0.43343666,0.8958448,0.75836575,0.17595631,0.726506,0.5198619,0.49322116,0.9162749,0.6199626,0.6337267,0.18338059,0.38270605,0.35855305,0.85538054,0.63999164,0.6253674
BH-A1FM,0.37285942,0.21668687,0.16451502,0.49899822,0.58773994,0.6702869,0.21854056,0.16877842,0.53643674,0.7357724,0.8238871,0.72433823,0.91106594,0.202767,0.5034521,0.77922124,0.13093922,0.71905684,0.56550497,0.37463808,0.41581213,0.79937065,0.95381665,0.17136388,0.60782826,0.086484864,0.64509934,0.26945692,0.5095012,0.5929825,0.21050139,0.36837918,0.9236467,0.5115409,0.23094603,0.77700764,0.5178426,0.9452261,0.07641717,0.3429247,0.78941554,0.8488924,0.75012934,0.93696547,0.6974443,0.70110846,0.85125756,0.087876305,0.5337268,0.5844408,0.91631407,0.2766981,0.54652345,0.78544796,0.79557675,0.7776582,0.6123885,0.5957023,0.16187972,0.15949383,0.24522611,0.14195304,0.16958027,0.6099833,0.88424593,0.72850347,0.6469154,0.87269425,0.9506901,0.61929065,0.35259807,0.9522296,0.2561438,0.2884004,0.3209868,0.2359482,0.7001607,0.5105027,0.57228434,0.15660322,0.76094294,0.75423783,0.40987998,0.9532727,0.40738982,0.26032263,0.19906467,0.22516799,0.9114355,0.71119547,0.2162259,0.43388885,0.35627678,0.7618058,0.79318786,0.4191162,0.65955997,0.10557751,0.45334888,0.14184952
BH-A1FN,0.7851134,0.27324295,0.44187707,0.9064902,0.6618226,0.48169628,0.6100211,0.21485382,0.21409303,0.59331036,0.35981023,0.54403067,0.7307834,0.26711702,0.15902328,0.5773374,0.81649005,0.3125648,0.6103521,0.5984592,0.6030423,0.74588335,0.5583117,0.62767565,0.72645754,0.72623575,0.28246403,0.37891546,0.3661245,0.2915121,0.5819309,0.49011844,0.75664896,0.515318,0.567577,0.88153374,0.67992187,0.89274687,0.3011195,0.5453969,0.85883945,0.35775772,0.4378433,0.71411926,0.6826738,0.3904785,0.833412,0.26645672,0.4293419,0.7385977,0.77168393,0.5543077,0.4881978,0.85127383,0.2584728,0.3960773,0.9079146,0.46148387,0.4850439,0.74495,0.5637157,0.22162266,0.29283124,0.5078807,0.60683936,0.589206,0.79252046,0.64161825,0.33510345,0.44199005,0.5000191,0.74885446,0.31900755,0.29756021,0.36714175,0.7703322,0.61022216,0.40483576,0.52779645,0.55040705,0.7066308,0.8759999,0.5714506,0.77949715,0.41217574,0.7375519,0.19427237,0.5505343,0.89762676,0.41604978,0.23096752,0.37702358,0.8644331,0.6777023,0.74738896,0.17391643,0.44463336,0.2682181,0.6055362,0.41167417
BH-A1FR,0.39948356,0.5496542,0.8701725,0.5728797,0.68459475,0.49627167,0.55639833,0.92038715,0.87482417,0.3836761,0.428504,0.57634413,0.28143868,0.44070137,0.78084385,0.17614262,0.22506475,0.39081502,0.7625477,0.7294035,0.31455413,0.6156171,0.16743064,0.21507442,0.22594559,0.45549485,0.429643,0.90557873,0.75019795,0.8653252,0.87291884,0.23335096,0.55911285,0.90294164,0.9098324,0.4926206,0.5373052,0.6562443,0.48789525,0.66589797,0.21923171,0.769398,0.1222905,0.29543456,0.4114159,0.57687104,0.7414741,0.61225116,0.6100787,0.19074109,0.6948159,0.20417371,0.56269705,0.5941762,0.6854456,0.10114086,0.79372084,0.2038256,0.58219516,0.22205117,0.7236612,0.44184488,0.8151099,0.45234174,0.65786314,0.6840133,0.39230388,0.43108928,0.63934374,0.80817,0.86044157,0.37037688,0.5468173,0.8183206,0.8574394,0.7240268,0.15748149,0.77014416,0.75868046,0.31406176,0.80451393,0.2702344,0.40296596,0.6288076,0.18576123,0.8301949,0.76529205,0.51999015,0.71869326,0.2467998,0.29440686,0.47466654,0.6813562,0.37409425,0.34807247,0.56003106,0.6156489,0.6624327,0.8555788,0.3810752
BH-A201,0.20216155,0.6714804,0.5678953,0.19076398,0.69933754,0.27392897,0.6599798,0.32646424,0.31579143,0.750157,0.84416497,0.7010515,0.47604153,0.5295533,0.732306,0.6501648,0.5886145,0.5044159,0.6812915,0.32717195,0.7019142,0.633242,0.3710905,0.5425495,0.65254146,0.51616395,0.8119247,0.6273502,0.7714218,0.6333903,0.66288185,0.3241357,0.7184079,0.8570835,0.26991355,0.6927021,0.8220855,0.7553861,0.5734954,0.57601476,0.7613216,0.50336826,0.5091661,0.8456665,0.7520881,0.26614144,0.43705097,0.39594918,0.2850462,0.49637866,0.8041446,0.5134934,0.70423305,0.66736853,0.6760709,0.74245,0.5162348,0.87250555,0.6107874,0.54395163,0.32859534,0.42155182,0.45933738,0.3397681,0.7017052,0.72609055,0.58406067,0.289594,0.64499867,0.66652286,0.68076235,0.7098025,0.35763597,0.22093529,0.394268,0.82733583,0.6632033,0.73318285,0.65973073,0.62457675,0.25564036,0.8196786,0.452881,0.5310878,0.39718863,0.474359,0.5300478,0.564288,0.3364556,0.40053204,0.2671451,0.41734076,0.6312636,0.38828418,0.28706634,0.32362324,0.48627177,0.40844175,0.65166855,0.6382398
BH-A202,0.76130694,0.11003883,0.3685814,0.60986745,0.8282298,0.43063802,0.27851242,0.4438306,0.5785902,0.5356019,0.32461464,0.3094892,0.6732156,0.34191424,0.43053278,0.7314596,0.25249222,0.7731372,0.23429205,0.43395853,0.49399567,0.6625335,0.9425572,0.44969916,0.382016,0.35985965,0.21981432,0.6562687,0.31191444,0.39598012,0.71463156,0.7038187,0.65136385,0.43141603,0.49996775,0.471907,0.6952425,0.29098588,0.55305433,0.2252962,0.8099351,0.835395,0.46056664,0.59067357,0.8527516,0.19633463,0.72679555,0.47225296,0.35000813,0.7849258,0.29655933,0.6579768,0.54382414,0.71697915,0.75307107,0.72193915,0.8826094,0.32334724,0.4511817,0.57496715,0.42511156,0.5588207,0.2856403,0.41974336,0.74286246,0.761421,0.34602243,0.53303057,0.39272216,0.59422606,0.35171008,0.6019521,0.76251954,0.7805534,0.53047526,0.68972516,0.4243838,0.3030865,0.3806637,0.15296179,0.87969995,0.6500625,0.64726895,0.9032537,0.6316203,0.36077967,0.16387533,0.6027677,0.69042194,0.7189449,0.72457683,0.54256403,0.21343026,0.640787,0.88046515,0.78064764,0.22209582,0.36373684,0.7034472,0.75321984
BH-A203,0.5005232,0.47413105,0.42999136,0.42734435,0.8285289,0.74630046,0.7732241,0.6240906,0.30358994,0.5600406,0.2604074,0.57222146,0.5473309,0.26779687,0.89222515,0.75221574,0.3183833,0.68621165,0.19204244,0.4826249,0.5770765,0.6455952,0.78846157,0.5196446,0.89066917,0.3543165,0.20630382,0.34264266,0.25175527,0.49810416,0.8842591,0.26372913,0.62390524,0.3048367,0.46838772,0.82041466,0.4072474,0.25151655,0.7814223,0.4699731,0.7976911,0.89075106,0.46339223,0.29858312,0.93445456,0.4128495,0.47102875,0.4844396,0.40652323,0.81102884,0.80774283,0.55204374,0.58901477,0.6232718,0.6159441,0.7196913,0.6916342,0.6132846,0.59291124,0.26000804,0.93719757,0.23885672,0.48873827,0.7613141,0.6270789,0.29248184,0.30523306,0.72377,0.5540403,0.85439545,0.47684205,0.46130788,0.7185836,0.40866324,0.40122253,0.59394836,0.7365314,0.5036194,0.48553514,0.06538396,0.5234345,0.36589062,0.87443054,0.5988109,0.8116216,0.687451,0.22444111,0.24765164,0.73188347,0.6065908,0.4758593,0.39056465,0.656144,0.29309162,0.5583769,0.44376215,0.57426023,0.7244886,0.3358289,0.6386575
BH-A204,0.7451891,0.17355517,0.15256864,0.52881616,0.13710155,0.2720238,0.44098786,0.5113834,0.66723275,0.8892127,0.3605996,0.45464855,0.8407941,0.048252083,0.7528305,0.62402177,0.090503335,0.7268538,0.5669508,0.70789844,0.07308778,0.41696948,0.8261181,0.11593875,0.31007195,0.1635054,0.8609889,0.8869065,0.78114223,0.2487787,0.78215957,0.20004444,0.89558023,0.78833485,0.23018265,0.7218199,0.5337038,0.7688635,0.089610055,0.6953072,0.23750366,0.8146181,0.596004,0.667395,0.51959175,0.5673355,0.9624834,0.19172065,0.7399362,0.57001704,0.8800701,0.14546582,0.13193594,0.5864154,0.9197983,0.08215502,0.82243896,0.30448723,0.08439075,0.051519763,0.42879045,0.53879696,0.5138377,0.23540527,0.6898082,0.90903425,0.9283165,0.83771425,0.8990866,0.6616288,0.52706933,0.9233155,0.27799618,0.72152835,0.65908056,0.26938263,0.1926674,0.58347595,0.8383753,0.047152266,0.95658296,0.53806734,0.1653721,0.8407413,0.18904874,0.7026322,0.18935558,0.16085774,0.92349625,0.8002154,0.24138422,0.4512366,0.3752855,0.6475023,0.6147047,0.5806471,0.50391513,0.13826944,0.66874,0.3026445
BH-A209,0.85629225,0.3774919,0.6038983,0.8957697,0.91015905,0.46490026,0.6236276,0.78385144,0.7734803,0.92682934,0.12468767,0.7944732,0.22634812,0.103260025,0.5992089,0.7530965,0.7914663,0.370895,0.2747736,0.4721584,0.89798325,0.9664036,0.9208269,0.9038255,0.43071842,0.08062318,0.07920459,0.6282555,0.65437156,0.22103105,0.59440446,0.6051669,0.5969564,0.48421827,0.5705539,0.34698126,0.13400608,0.31050885,0.66987866,0.6631513,0.84310544,0.52178586,0.37468508,0.24740645,0.39340374,0.5986643,0.31704602,0.2312679,0.4191695,0.968616,0.23142357,0.7790061,0.4415158,0.47386742,0.5275036,0.52074564,0.6411101,0.38083905,0.59910995,0.89196026,0.56415606,0.6466743,0.5349604,0.9340529,0.20217642,0.40695325,0.87538266,0.8739066,0.5655117,0.44607732,0.06261233,0.5915506,0.5570303,0.8268773,0.16135554,0.1218132,0.22641191,0.16450024,0.7003671,0.1332932,0.9699592,0.44962794,0.87165385,0.89278156,0.19196741,0.4894799,0.43222922,0.2626978,0.7626268,0.73929435,0.15319617,0.6303152,0.22074208,0.6950401,0.90737987,0.5641848,0.26576474,0.7919451,0.6569812,0.5963863
BH-A28Q,0.5683154,0.51071775,0.5474673,0.43991703,0.5248525,0.37361553,0.59932244,0.5700056,0.7371013,0.88205475,0.76549995,0.21109283,0.54046607,0.6894581,0.86351407,0.54016393,0.40103295,0.33588484,0.60374385,0.5289284,0.6282644,0.5734757,0.73401266,0.50309956,0.45886797,0.16595769,0.6685061,0.8955771,0.687905,0.86226094,0.5724987,0.59087205,0.5681733,0.7673385,0.395549,0.26887193,0.9206352,0.66902995,0.8911287,0.13558711,0.58567125,0.7586362,0.88988745,0.6213669,0.4408566,0.06966375,0.18826321,0.4616335,0.85774624,0.54290944,0.32174888,0.3300929,0.32661256,0.69680035,0.44317997,0.5133195,0.68221474,0.7446751,0.50554836,0.6753488,0.17636116,0.8860533,0.77250123,0.24113125,0.5718148,0.4467411,0.35766986,0.53151566,0.8265405,0.8753792,0.6696832,0.6986226,0.4931301,0.44628882,0.47426888,0.794183,0.35638696,0.71846247,0.78972495,0.55612284,0.62425524,0.72188365,0.20097129,0.4633422,0.69964457,0.7224401,0.37701684,0.52663326,0.55305994,0.32328507,0.61940026,0.6521985,0.44860148,0.31520504,0.1962941,0.6382508,0.22667608,0.7045642,0.8783968,0.41582263
BH-A2L8,0.73318166,0.369128,0.84604245,0.5871714,0.6930293,0.5790891,0.61554885,0.7975787,0.30638736,0.5060574,0.6605187,0.35111478,0.33494997,0.790828,0.5791546,0.31909588,0.86710405,0.4104037,0.7863337,0.51935923,0.792021,0.9237344,0.6723046,0.71549505,0.30940348,0.4598501,0.22583763,0.66429216,0.40173346,0.45167133,0.3449895,0.6549027,0.33309993,0.6157544,0.71571845,0.17330515,0.63894826,0.7028049,0.8093725,0.4149732,0.89044523,0.27619123,0.35601884,0.6746467,0.22004586,0.22531058,0.14847064,0.5984756,0.79519904,0.8743832,0.27879488,0.77605444,0.44481555,0.7095884,0.4907743,0.2897327,0.7980739,0.48982573,0.8686189,0.7897857,0.3978398,0.63745064,0.69459784,0.65888816,0.270809,0.17183869,0.2875046,0.26637557,0.61106473,0.28441352,0.45348257,0.2865921,0.7464676,0.6038272,0.6231467,0.4496674,0.55372536,0.8160906,0.54334486,0.40969592,0.52465284,0.7377576,0.53229064,0.28254628,0.659873,0.45198995,0.56462264,0.5766418,0.54370826,0.64833856,0.28291425,0.6438994,0.76429605,0.23855014,0.6706659,0.7792702,0.6062693,0.8617798,0.7243595,0.62422967
C8-A12K,0.7514156,0.64604306,0.7310584,0.6868815,0.7607252,0.5522681,0.7436758,0.8394855,0.94090855,0.6532639,0.4291752,0.9081807,0.75269115,0.21013342,0.11660426,0.72537935,0.791921,0.52491087,0.5314579,0.4394772,0.8669631,0.6104207,0.63986015,0.86593306,0.51594716,0.4078158,0.17191064,0.13657123,0.44126797,0.6590246,0.7562024,0.12440878,0.13314651,0.6406723,0.6703087,0.10511882,0.29507315,0.3576173,0.6482296,0.62695754,0.18503429,0.44823974,0.11391477,0.19771516,0.58589375,0.7230598,0.7574825,0.81859267,0.32806748,0.7899034,0.36181676,0.37990254,0.8034067,0.31352505,0.24065252,0.62367326,0.3522914,0.3142804,0.22303578,0.8198108,0.87242424,0.77342767,0.46328312,0.52194655,0.40456933,0.83008933,0.52284044,0.69910324,0.38101932,0.31295356,0.22981542,0.35994914,0.847453,0.7973813,0.74327135,0.27521858,0.63078904,0.4035316,0.20369706,0.7575132,0.7949956,0.53871197,0.79614997,0.69544506,0.6952071,0.3022347,0.3888293,0.865951,0.15872696,0.7898755,0.4799911,0.43986693,0.5343796,0.775465,0.8643118,0.87206745,0.46995786,0.8219967,0.36841163,0.66546476
C8-A12L,0.7421026,0.5743445,0.419606,0.26653072,0.77269936,0.6611877,0.17405492,0.4696843,0.42606974,0.5331241,0.31898063,0.87544227,0.6513398,0.35259697,0.7047988,0.4603352,0.35106754,0.7532126,0.21863839,0.25198984,0.6241786,0.084569156,0.6909292,0.36671484,0.9198236,0.7431922,0.49192432,0.5107224,0.1796644,0.21359853,0.88076615,0.63991207,0.5875188,0.2870708,0.38611495,0.6975973,0.4314021,0.5352719,0.9400343,0.6825781,0.8506946,0.6329349,0.53525364,0.4867859,0.90816534,0.61455464,0.45259875,0.58493906,0.6715005,0.61326253,0.8334581,0.57522786,0.20622888,0.48580706,0.32024568,0.8827782,0.83050644,0.89520794,0.6877277,0.87589896,0.88838774,0.3088612,0.28625956,0.22721389,0.7790885,0.7658055,0.52492416,0.7919071,0.17394833,0.7271353,0.2122899,0.16986778,0.78170466,0.2247,0.38242656,0.826915,0.69081616,0.4510662,0.19840586,0.7029842,0.44216108,0.51239884,0.5518013,0.7040322,0.6458827,0.85430837,0.07156435,0.63365686,0.8111718,0.5881623,0.7296253,0.7264034,0.3796598,0.8167795,0.8470881,0.41728145,0.54913324,0.4616722,0.35220253,0.6088409
C8-A12P,0.5335783,0.5914093,0.19572005,0.37114125,0.56667197,0.5689309,0.33882976,0.22698382,0.34058362,0.41269672,0.6081881,0.8104697,0.36113787,0.44195932,0.6578196,0.8315788,0.3986933,0.77816266,0.25920326,0.52292585,0.43941277,0.32693112,0.7437524,0.63695294,0.850631,0.81227064,0.66177857,0.40900052,0.5641008,0.26199192,0.56543356,0.5498912,0.30570063,0.32620764,0.72438824,0.7227309,0.3427604,0.40078533,0.7634408,0.70644134,0.638149,0.70351315,0.40573496,0.2724823,0.8985469,0.56790185,0.6403973,0.6778972,0.58502495,0.36780548,0.68999755,0.72491384,0.1660088,0.45663956,0.23320097,0.83246773,0.81343764,0.33509213,0.23820916,0.23127477,0.76395965,0.68911827,0.3577208,0.7701686,0.5297971,0.7084743,0.26458892,0.6614355,0.57407254,0.675431,0.50742227,0.44928294,0.85653216,0.8137689,0.5282336,0.7841901,0.8674073,0.1315039,0.3054516,0.70102054,0.47621983,0.65737224,0.9379896,0.8080343,0.73945886,0.18733065,0.5527427,0.69685954,0.53544354,0.6044996,0.90696335,0.6241492,0.42655677,0.49841535,0.7352559,0.545139,0.73445547,0.38345483,0.1536491,0.7830804
C8-A12Q,0.28845033,0.44013855,0.43686843,0.10618253,0.71819764,0.36476502,0.40424913,0.3564697,0.16604868,0.35405755,0.3965909,0.795418,0.66283596,0.75578976,0.7773068,0.8126387,0.1494379,0.63205636,0.3603264,0.3304677,0.25535274,0.26579657,0.60296535,0.38294595,0.7221178,0.7594411,0.43549013,0.53746885,0.5333426,0.40047935,0.59486413,0.7534902,0.602916,0.6405538,0.5193915,0.7367067,0.22448939,0.46699598,0.89667195,0.48485774,0.898559,0.6037575,0.7284211,0.4577056,0.88756907,0.18107522,0.39361602,0.39295018,0.58567375,0.51670223,0.7966231,0.78865904,0.27116814,0.6413635,0.6164328,0.7669749,0.8785497,0.89917636,0.73640513,0.26539212,0.647427,0.53057647,0.3773908,0.66721296,0.5388427,0.8822684,0.19912001,0.40910584,0.26688457,0.8840391,0.48618942,0.57521945,0.80648357,0.83148885,0.22058243,0.8562877,0.8930923,0.3628335,0.36903962,0.31981912,0.23833154,0.49111524,0.8197598,0.79712945,0.78536165,0.29614997,0.32252806,0.8312421,0.53861785,0.23152712,0.8663235,0.79884034,0.57091415,0.3390798,0.52514446,0.4969141,0.6594361,0.33134213,0.2601595,0.787143
C8-A12T,0.3934248,0.539159,0.46519464,0.106110975,0.7328646,0.8064894,0.32629666,0.33987823,0.2320879,0.7045586,0.8423966,0.46457297,0.45430535,0.48403466,0.52803814,0.56743634,0.6378145,0.6390859,0.63059175,0.581552,0.5796834,0.30518663,0.50940084,0.7856395,0.83787954,0.6736649,0.38843632,0.28823024,0.6638345,0.6670493,0.52799124,0.501992,0.4282569,0.33685264,0.73328245,0.3757895,0.7516086,0.36428583,0.47436196,0.50543034,0.5208013,0.6654491,0.88836324,0.6742133,0.5667479,0.6539241,0.42872706,0.39976367,0.5445096,0.36141056,0.79093015,0.8599461,0.083468154,0.7989601,0.25299793,0.82073843,0.6840046,0.579921,0.18635276,0.4696786,0.6940769,0.5543259,0.545833,0.5046993,0.2022352,0.20227426,0.40247673,0.55420357,0.7664503,0.31061286,0.52277887,0.4235989,0.91765267,0.7156956,0.37648374,0.79158235,0.3640129,0.8167071,0.5755925,0.40488535,0.13045008,0.6745142,0.512887,0.35699326,0.9157311,0.0986734,0.24003136,0.29647,0.7083969,0.78839874,0.73597574,0.6065836,0.5415017,0.19180936,0.46861163,0.16314879,0.9217989,0.2504704,0.6234164,0.5098952
C8-A12U,0.8455782,0.425058,0.45526534,0.514205,0.7594274,0.87626076,0.26013142,0.9472134,0.85527325,0.6975332,0.58366233,0.5715692,0.586049,0.39511698,0.34015778,0.2675541,0.22082014,0.5709753,0.69006735,0.75500154,0.2051678,0.60398287,0.18153504,0.25813228,0.8107431,0.73330194,0.061339542,0.27821836,0.78747565,0.65052783,0.6897345,0.79942024,0.8063459,0.22390337,0.9224804,0.6071918,0.20794953,0.32750803,0.6378466,0.9354619,0.2362659,0.7456836,0.9041698,0.21690111,0.33480242,0.9264959,0.57936954,0.5625572,0.31446093,0.38542944,0.7159088,0.8228553,0.06647315,0.39599484,0.48173332,0.42149362,0.60604775,0.39892334,0.7292878,0.8351902,0.8732132,0.16979715,0.90335596,0.77321446,0.3935956,0.3682094,0.5171698,0.82063454,0.88439226,0.8716004,0.24049619,0.5350392,0.7548877,0.890419,0.69793886,0.15455367,0.13899982,0.6006924,0.3444105,0.08400598,0.64648145,0.14154898,0.6888184,0.43899348,0.551759,0.25114235,0.17468822,0.5306869,0.7242432,0.8356949,0.66756845,0.8200015,0.3460371,0.522701,0.86424315,0.2783981,0.9444897,0.6449859,0.5287057,0.3286808
